user_id,current_funnel_stage,current_funnel_stage_predicted,next_funnel_stage,next_funnel_stage_predicted,ad_type,purchase,sales,date,campaign_type,visit
50070,not aware,not aware,aware,consider,branding,0,0,2025-04-29,full_funnel_predicted,1
50071,not aware,aware,not aware,not aware,performance,0,0,2025-05-25,full_funnel_predicted,1
50072,purchase,purchase,purchase,purchase,performance,0,0,2025-05-10,full_funnel_predicted,1
50073,not aware,purchase,not aware,not aware,performance,0,0,2025-05-24,full_funnel_predicted,1
50074,not aware,not aware,aware,aware,branding,0,0,2025-05-09,full_funnel_predicted,1
50075,purchase,purchase,purchase,purchase,performance,1,100,2025-05-06,full_funnel_predicted,1
50076,aware,aware,aware,aware,performance,0,0,2025-05-26,full_funnel_predicted,1
50077,aware,aware,aware,aware,performance,0,0,2025-05-13,full_funnel_predicted,1
50078,not aware,aware,not aware,not aware,performance,0,0,2025-05-14,full_funnel_predicted,1
50079,not aware,not aware,not aware,not aware,branding,0,0,2025-05-15,full_funnel_predicted,1
50080,not aware,not aware,not aware,not aware,branding,0,0,2025-05-05,full_funnel_predicted,1
50081,not aware,not aware,aware,aware,branding,0,0,2025-04-24,full_funnel_predicted,1
50082,not aware,not aware,aware,aware,branding,0,0,2025-05-13,full_funnel_predicted,1
50083,purchase,purchase,purchase,purchase,performance,0,0,2025-05-11,full_funnel_predicted,1
50084,consider,consider,consider,consider,performance,0,0,2025-05-09,full_funnel_predicted,1
50085,not aware,not aware,not aware,not aware,branding,0,0,2025-05-01,full_funnel_predicted,1
50086,purchase,consider,purchase,purchase,performance,0,0,2025-05-11,full_funnel_predicted,1
50087,consider,consider,consider,consider,performance,0,0,2025-04-30,full_funnel_predicted,1
50088,aware,aware,consider,consider,performance,0,0,2025-05-21,full_funnel_predicted,1
50089,not aware,not aware,not aware,not aware,branding,0,0,2025-05-16,full_funnel_predicted,1
50090,purchase,purchase,purchase,purchase,performance,0,0,2025-05-23,full_funnel_predicted,1
50091,purchase,purchase,purchase,purchase,performance,0,0,2025-04-26,full_funnel_predicted,1
50092,purchase,consider,purchase,aware,performance,0,0,2025-05-03,full_funnel_predicted,1
50093,not aware,not aware,not aware,not aware,branding,0,0,2025-05-09,full_funnel_predicted,1
50094,not aware,not aware,not aware,not aware,branding,0,0,2025-05-18,full_funnel_predicted,1
50095,not aware,aware,not aware,not aware,performance,0,0,2025-05-19,full_funnel_predicted,1
50096,not aware,not aware,not aware,not aware,branding,0,0,2025-05-09,full_funnel_predicted,1
50097,not aware,not aware,aware,aware,branding,0,0,2025-05-14,full_funnel_predicted,1
50098,not aware,not aware,aware,aware,branding,0,0,2025-05-03,full_funnel_predicted,1
50099,purchase,purchase,purchase,purchase,performance,0,0,2025-05-17,full_funnel_predicted,1
50100,purchase,purchase,purchase,purchase,performance,0,0,2025-05-24,full_funnel_predicted,1
50101,purchase,purchase,purchase,purchase,performance,0,0,2025-05-21,full_funnel_predicted,1
50102,aware,aware,aware,aware,performance,0,0,2025-05-17,full_funnel_predicted,1
50103,consider,consider,consider,consider,performance,0,0,2025-05-18,full_funnel_predicted,1
50104,not aware,consider,not aware,not aware,performance,0,0,2025-05-15,full_funnel_predicted,1
50105,aware,aware,consider,consider,performance,0,0,2025-05-04,full_funnel_predicted,1
50106,not aware,not aware,aware,consider,branding,0,0,2025-05-10,full_funnel_predicted,1
50107,not aware,not aware,not aware,consider,branding,0,0,2025-05-24,full_funnel_predicted,1
50108,not aware,not aware,aware,aware,branding,0,0,2025-05-02,full_funnel_predicted,1
50109,not aware,not aware,not aware,not aware,branding,0,0,2025-05-12,full_funnel_predicted,1
50110,consider,consider,consider,consider,performance,0,0,2025-05-20,full_funnel_predicted,1
50111,consider,consider,consider,aware,performance,0,0,2025-04-30,full_funnel_predicted,1
50112,not aware,not aware,not aware,purchase,branding,0,0,2025-05-06,full_funnel_predicted,1
50113,aware,not aware,aware,aware,branding,0,0,2025-05-20,full_funnel_predicted,1
50114,not aware,not aware,not aware,not aware,branding,0,0,2025-05-02,full_funnel_predicted,1
50115,not aware,not aware,not aware,not aware,branding,0,0,2025-05-08,full_funnel_predicted,1
50116,aware,aware,aware,aware,performance,0,0,2025-05-17,full_funnel_predicted,1
50117,aware,aware,consider,purchase,performance,0,0,2025-05-13,full_funnel_predicted,1
50118,not aware,not aware,aware,aware,branding,0,0,2025-05-11,full_funnel_predicted,1
50119,not aware,not aware,not aware,purchase,branding,0,0,2025-05-27,full_funnel_predicted,1
50120,not aware,not aware,aware,aware,branding,0,0,2025-05-09,full_funnel_predicted,1
50121,not aware,not aware,not aware,not aware,branding,0,0,2025-05-09,full_funnel_predicted,1
50122,aware,aware,aware,aware,performance,0,0,2025-05-14,full_funnel_predicted,1
50123,purchase,purchase,purchase,purchase,performance,0,0,2025-05-25,full_funnel_predicted,1
50124,not aware,not aware,aware,aware,branding,0,0,2025-05-13,full_funnel_predicted,1
50125,not aware,not aware,aware,aware,branding,0,0,2025-05-16,full_funnel_predicted,1
50126,aware,aware,aware,aware,performance,0,0,2025-05-23,full_funnel_predicted,1
50127,aware,aware,aware,aware,performance,0,0,2025-05-24,full_funnel_predicted,1
50128,aware,aware,aware,aware,performance,0,0,2025-05-26,full_funnel_predicted,1
50129,not aware,not aware,not aware,not aware,branding,0,0,2025-05-08,full_funnel_predicted,1
50130,aware,aware,aware,consider,performance,0,0,2025-04-27,full_funnel_predicted,1
50131,not aware,not aware,aware,aware,branding,0,0,2025-05-19,full_funnel_predicted,1
50132,consider,consider,consider,consider,performance,0,0,2025-04-27,full_funnel_predicted,1
50133,not aware,not aware,aware,aware,branding,0,0,2025-05-16,full_funnel_predicted,1
50134,not aware,not aware,not aware,purchase,branding,0,0,2025-05-16,full_funnel_predicted,1
50135,not aware,not aware,not aware,not aware,branding,0,0,2025-05-04,full_funnel_predicted,1
50136,not aware,aware,not aware,consider,performance,0,0,2025-05-03,full_funnel_predicted,1
50137,not aware,not aware,aware,aware,branding,0,0,2025-05-03,full_funnel_predicted,1
50138,not aware,not aware,not aware,not aware,branding,0,0,2025-05-21,full_funnel_predicted,1
50139,consider,consider,consider,purchase,performance,0,0,2025-04-24,full_funnel_predicted,1
50140,not aware,not aware,aware,aware,branding,0,0,2025-05-16,full_funnel_predicted,1
50141,not aware,not aware,not aware,not aware,branding,0,0,2025-05-11,full_funnel_predicted,1
50142,not aware,not aware,aware,aware,branding,0,0,2025-05-15,full_funnel_predicted,1
50143,purchase,aware,purchase,purchase,performance,0,0,2025-05-25,full_funnel_predicted,1
50144,purchase,purchase,purchase,purchase,performance,0,0,2025-05-23,full_funnel_predicted,1
50145,not aware,not aware,aware,aware,branding,0,0,2025-05-05,full_funnel_predicted,1
50146,not aware,not aware,not aware,not aware,branding,0,0,2025-05-25,full_funnel_predicted,1
50147,consider,consider,consider,consider,performance,0,0,2025-04-29,full_funnel_predicted,1
50148,not aware,not aware,aware,not aware,branding,0,0,2025-05-23,full_funnel_predicted,1
50149,not aware,not aware,not aware,not aware,branding,0,0,2025-05-19,full_funnel_predicted,1
50150,purchase,purchase,purchase,purchase,performance,0,0,2025-05-05,full_funnel_predicted,1
50151,consider,consider,consider,consider,performance,0,0,2025-05-18,full_funnel_predicted,1
50152,not aware,not aware,aware,aware,branding,0,0,2025-04-25,full_funnel_predicted,1
50153,not aware,not aware,not aware,not aware,branding,0,0,2025-05-08,full_funnel_predicted,1
50154,consider,consider,purchase,purchase,performance,0,0,2025-05-08,full_funnel_predicted,1
50155,not aware,not aware,aware,not aware,branding,0,0,2025-05-15,full_funnel_predicted,1
50156,not aware,not aware,not aware,purchase,branding,0,0,2025-05-04,full_funnel_predicted,1
50157,not aware,not aware,aware,aware,branding,0,0,2025-05-24,full_funnel_predicted,1
50158,consider,consider,consider,consider,performance,0,0,2025-04-28,full_funnel_predicted,1
50159,not aware,not aware,not aware,not aware,branding,0,0,2025-05-24,full_funnel_predicted,1
50160,not aware,not aware,aware,aware,branding,0,0,2025-05-24,full_funnel_predicted,1
50161,not aware,not aware,aware,not aware,branding,0,0,2025-05-09,full_funnel_predicted,1
50162,not aware,not aware,aware,aware,branding,0,0,2025-05-22,full_funnel_predicted,1
50163,not aware,not aware,not aware,not aware,branding,0,0,2025-05-01,full_funnel_predicted,1
50164,purchase,purchase,purchase,purchase,performance,0,0,2025-05-12,full_funnel_predicted,1
50165,aware,aware,aware,aware,performance,0,0,2025-05-18,full_funnel_predicted,1
50166,not aware,not aware,aware,purchase,branding,0,0,2025-05-08,full_funnel_predicted,1
50167,purchase,purchase,purchase,purchase,performance,0,0,2025-04-30,full_funnel_predicted,1
50168,not aware,not aware,aware,aware,branding,0,0,2025-05-11,full_funnel_predicted,1
50169,consider,consider,consider,consider,performance,0,0,2025-05-05,full_funnel_predicted,1
50170,purchase,purchase,purchase,consider,performance,0,0,2025-05-10,full_funnel_predicted,1
50171,not aware,not aware,not aware,not aware,branding,0,0,2025-05-04,full_funnel_predicted,1
50172,not aware,not aware,not aware,consider,branding,0,0,2025-05-17,full_funnel_predicted,1
50173,not aware,not aware,aware,aware,branding,0,0,2025-05-27,full_funnel_predicted,1
50174,consider,consider,consider,consider,performance,0,0,2025-05-14,full_funnel_predicted,1
50175,not aware,purchase,not aware,not aware,performance,0,0,2025-05-12,full_funnel_predicted,1
50176,not aware,not aware,not aware,not aware,branding,0,0,2025-05-26,full_funnel_predicted,1
50177,aware,purchase,aware,aware,performance,0,0,2025-05-05,full_funnel_predicted,1
50178,not aware,not aware,not aware,not aware,branding,0,0,2025-05-28,full_funnel_predicted,1
50179,not aware,not aware,not aware,not aware,branding,0,0,2025-04-26,full_funnel_predicted,1
50180,not aware,not aware,aware,aware,branding,0,0,2025-05-25,full_funnel_predicted,1
50181,purchase,purchase,purchase,purchase,performance,0,0,2025-04-27,full_funnel_predicted,1
50182,not aware,not aware,not aware,not aware,branding,0,0,2025-05-02,full_funnel_predicted,1
50183,not aware,not aware,not aware,not aware,branding,0,0,2025-05-10,full_funnel_predicted,1
50184,consider,purchase,consider,consider,performance,0,0,2025-05-02,full_funnel_predicted,1
50185,purchase,purchase,purchase,purchase,performance,1,100,2025-04-25,full_funnel_predicted,1
50186,not aware,consider,not aware,not aware,performance,0,0,2025-05-22,full_funnel_predicted,1
50187,not aware,not aware,not aware,consider,branding,0,0,2025-05-08,full_funnel_predicted,1
50188,aware,purchase,aware,aware,performance,0,0,2025-05-12,full_funnel_predicted,1
50189,not aware,not aware,not aware,not aware,branding,0,0,2025-05-10,full_funnel_predicted,1
50190,consider,consider,purchase,purchase,performance,0,0,2025-05-25,full_funnel_predicted,1
50191,not aware,not aware,aware,aware,branding,0,0,2025-05-20,full_funnel_predicted,1
50192,not aware,not aware,aware,aware,branding,0,0,2025-04-27,full_funnel_predicted,1
50193,not aware,not aware,aware,aware,branding,0,0,2025-05-26,full_funnel_predicted,1
50194,not aware,not aware,not aware,not aware,branding,0,0,2025-05-19,full_funnel_predicted,1
50195,not aware,not aware,not aware,not aware,branding,0,0,2025-05-09,full_funnel_predicted,1
50196,not aware,not aware,not aware,not aware,branding,0,0,2025-05-16,full_funnel_predicted,1
50197,not aware,not aware,aware,aware,branding,0,0,2025-05-02,full_funnel_predicted,1
50198,not aware,not aware,not aware,not aware,branding,0,0,2025-05-20,full_funnel_predicted,1
50199,not aware,not aware,aware,aware,branding,0,0,2025-05-01,full_funnel_predicted,1
50200,not aware,not aware,not aware,not aware,branding,0,0,2025-05-15,full_funnel_predicted,1
50201,not aware,not aware,aware,aware,branding,0,0,2025-05-02,full_funnel_predicted,1
50202,not aware,not aware,not aware,not aware,branding,0,0,2025-05-25,full_funnel_predicted,1
50203,consider,consider,purchase,purchase,performance,0,0,2025-05-06,full_funnel_predicted,1
50204,consider,consider,consider,consider,performance,0,0,2025-05-12,full_funnel_predicted,1
50205,not aware,not aware,not aware,not aware,branding,0,0,2025-05-13,full_funnel_predicted,1
50206,not aware,not aware,not aware,not aware,branding,0,0,2025-05-08,full_funnel_predicted,1
50207,not aware,not aware,aware,aware,branding,0,0,2025-05-03,full_funnel_predicted,1
50208,purchase,purchase,purchase,purchase,performance,0,0,2025-05-09,full_funnel_predicted,1
50209,not aware,not aware,aware,aware,branding,0,0,2025-04-26,full_funnel_predicted,1
50210,not aware,not aware,aware,aware,branding,0,0,2025-05-21,full_funnel_predicted,1
50211,not aware,not aware,not aware,not aware,branding,0,0,2025-05-13,full_funnel_predicted,1
50212,purchase,purchase,purchase,purchase,performance,0,0,2025-05-16,full_funnel_predicted,1
50213,not aware,not aware,not aware,not aware,branding,0,0,2025-05-06,full_funnel_predicted,1
50214,not aware,not aware,not aware,not aware,branding,0,0,2025-05-27,full_funnel_predicted,1
50215,not aware,not aware,aware,consider,branding,0,0,2025-05-24,full_funnel_predicted,1
50216,not aware,not aware,aware,aware,branding,0,0,2025-04-26,full_funnel_predicted,1
50217,not aware,not aware,not aware,not aware,branding,0,0,2025-05-24,full_funnel_predicted,1
50218,not aware,not aware,not aware,not aware,branding,0,0,2025-05-19,full_funnel_predicted,1
50219,consider,consider,consider,consider,performance,0,0,2025-05-05,full_funnel_predicted,1
50220,consider,consider,consider,consider,performance,0,0,2025-04-28,full_funnel_predicted,1
50221,aware,aware,aware,aware,performance,0,0,2025-05-09,full_funnel_predicted,1
50222,not aware,not aware,aware,aware,branding,0,0,2025-05-14,full_funnel_predicted,1
50223,purchase,purchase,purchase,purchase,performance,0,0,2025-04-30,full_funnel_predicted,1
50224,not aware,not aware,not aware,not aware,branding,0,0,2025-04-29,full_funnel_predicted,1
50225,not aware,not aware,not aware,not aware,branding,0,0,2025-05-22,full_funnel_predicted,1
50226,not aware,not aware,not aware,not aware,branding,0,0,2025-05-23,full_funnel_predicted,1
50227,not aware,purchase,not aware,not aware,performance,0,0,2025-05-16,full_funnel_predicted,1
50228,not aware,not aware,not aware,not aware,branding,0,0,2025-05-16,full_funnel_predicted,1
50229,not aware,aware,not aware,not aware,performance,0,0,2025-05-15,full_funnel_predicted,1
50230,aware,aware,aware,aware,performance,0,0,2025-04-28,full_funnel_predicted,1
50231,not aware,not aware,not aware,not aware,branding,0,0,2025-04-24,full_funnel_predicted,1
50232,consider,consider,consider,purchase,performance,0,0,2025-05-18,full_funnel_predicted,1
50233,aware,aware,aware,aware,performance,0,0,2025-05-03,full_funnel_predicted,1
50234,not aware,not aware,not aware,not aware,branding,0,0,2025-05-09,full_funnel_predicted,1
50235,not aware,not aware,not aware,consider,branding,0,0,2025-05-18,full_funnel_predicted,1
50236,not aware,not aware,not aware,not aware,branding,0,0,2025-05-15,full_funnel_predicted,1
50237,not aware,not aware,not aware,not aware,branding,0,0,2025-05-10,full_funnel_predicted,1
50238,purchase,purchase,purchase,purchase,performance,0,0,2025-05-11,full_funnel_predicted,1
50239,not aware,not aware,not aware,not aware,branding,0,0,2025-05-21,full_funnel_predicted,1
50240,not aware,aware,not aware,not aware,performance,0,0,2025-05-11,full_funnel_predicted,1
50241,not aware,not aware,aware,aware,branding,0,0,2025-04-29,full_funnel_predicted,1
50242,not aware,not aware,not aware,not aware,branding,0,0,2025-05-18,full_funnel_predicted,1
50243,not aware,not aware,not aware,not aware,branding,0,0,2025-05-24,full_funnel_predicted,1
50244,aware,aware,consider,consider,performance,0,0,2025-05-06,full_funnel_predicted,1
50245,not aware,not aware,not aware,not aware,branding,0,0,2025-04-30,full_funnel_predicted,1
50246,not aware,not aware,not aware,not aware,branding,0,0,2025-05-04,full_funnel_predicted,1
50247,not aware,not aware,not aware,not aware,branding,0,0,2025-04-26,full_funnel_predicted,1
50248,not aware,not aware,aware,aware,branding,0,0,2025-04-26,full_funnel_predicted,1
50249,purchase,purchase,purchase,purchase,performance,0,0,2025-05-05,full_funnel_predicted,1
50250,not aware,not aware,aware,aware,branding,0,0,2025-05-02,full_funnel_predicted,1
50251,not aware,not aware,not aware,not aware,branding,0,0,2025-05-02,full_funnel_predicted,1
50252,aware,aware,aware,aware,performance,0,0,2025-05-21,full_funnel_predicted,1
50253,not aware,not aware,not aware,not aware,branding,0,0,2025-04-26,full_funnel_predicted,1
50254,not aware,aware,not aware,not aware,performance,0,0,2025-05-13,full_funnel_predicted,1
50255,purchase,purchase,purchase,purchase,performance,0,0,2025-05-12,full_funnel_predicted,1
50256,not aware,not aware,not aware,not aware,branding,0,0,2025-05-10,full_funnel_predicted,1
50257,not aware,not aware,not aware,not aware,branding,0,0,2025-04-26,full_funnel_predicted,1
50258,not aware,consider,not aware,not aware,performance,0,0,2025-05-18,full_funnel_predicted,1
50259,not aware,consider,not aware,not aware,performance,0,0,2025-05-05,full_funnel_predicted,1
50260,not aware,not aware,not aware,not aware,branding,0,0,2025-04-30,full_funnel_predicted,1
50261,not aware,not aware,aware,aware,branding,0,0,2025-05-24,full_funnel_predicted,1
50262,not aware,not aware,not aware,not aware,branding,0,0,2025-05-11,full_funnel_predicted,1
50263,not aware,consider,not aware,not aware,performance,0,0,2025-04-24,full_funnel_predicted,1
50264,not aware,not aware,aware,aware,branding,0,0,2025-05-18,full_funnel_predicted,1
50265,aware,not aware,aware,aware,branding,0,0,2025-05-11,full_funnel_predicted,1
50266,not aware,not aware,not aware,not aware,branding,0,0,2025-05-26,full_funnel_predicted,1
50267,not aware,not aware,aware,aware,branding,0,0,2025-05-23,full_funnel_predicted,1
50268,not aware,not aware,aware,aware,branding,0,0,2025-04-28,full_funnel_predicted,1
50269,not aware,not aware,not aware,not aware,branding,0,0,2025-04-29,full_funnel_predicted,1
50270,not aware,not aware,aware,aware,branding,0,0,2025-05-22,full_funnel_predicted,1
50271,aware,aware,consider,consider,performance,0,0,2025-05-21,full_funnel_predicted,1
50272,aware,aware,aware,aware,performance,0,0,2025-05-09,full_funnel_predicted,1
50273,not aware,not aware,not aware,not aware,branding,0,0,2025-05-08,full_funnel_predicted,1
50274,not aware,not aware,not aware,not aware,branding,0,0,2025-05-11,full_funnel_predicted,1
50275,not aware,not aware,not aware,not aware,branding,0,0,2025-04-29,full_funnel_predicted,1
50276,not aware,not aware,not aware,not aware,branding,0,0,2025-05-02,full_funnel_predicted,1
50277,purchase,purchase,purchase,purchase,performance,1,100,2025-05-09,full_funnel_predicted,1
50278,not aware,not aware,aware,aware,branding,0,0,2025-05-17,full_funnel_predicted,1
50279,purchase,consider,purchase,purchase,performance,1,100,2025-05-20,full_funnel_predicted,1
50280,purchase,purchase,purchase,purchase,performance,0,0,2025-05-10,full_funnel_predicted,1
50281,not aware,not aware,not aware,not aware,branding,0,0,2025-05-27,full_funnel_predicted,1
50282,not aware,not aware,not aware,not aware,branding,0,0,2025-05-04,full_funnel_predicted,1
50283,aware,aware,aware,aware,performance,0,0,2025-05-09,full_funnel_predicted,1
50284,not aware,not aware,not aware,not aware,branding,0,0,2025-05-13,full_funnel_predicted,1
50285,not aware,not aware,aware,aware,branding,0,0,2025-05-06,full_funnel_predicted,1
50286,purchase,purchase,purchase,purchase,performance,0,0,2025-05-13,full_funnel_predicted,1
50287,not aware,not aware,not aware,not aware,branding,0,0,2025-05-15,full_funnel_predicted,1
50288,aware,aware,aware,aware,performance,0,0,2025-05-20,full_funnel_predicted,1
50289,not aware,not aware,aware,aware,branding,0,0,2025-05-21,full_funnel_predicted,1
50290,aware,aware,aware,aware,performance,0,0,2025-05-02,full_funnel_predicted,1
50291,not aware,not aware,aware,aware,branding,0,0,2025-04-25,full_funnel_predicted,1
50292,purchase,purchase,purchase,purchase,performance,0,0,2025-05-09,full_funnel_predicted,1
50293,not aware,not aware,not aware,purchase,branding,0,0,2025-05-13,full_funnel_predicted,1
50294,consider,consider,consider,consider,performance,0,0,2025-05-28,full_funnel_predicted,1
50295,not aware,not aware,aware,aware,branding,0,0,2025-05-22,full_funnel_predicted,1
50296,not aware,not aware,aware,aware,branding,0,0,2025-05-01,full_funnel_predicted,1
50297,purchase,purchase,purchase,purchase,performance,1,100,2025-05-21,full_funnel_predicted,1
50298,not aware,not aware,aware,aware,branding,0,0,2025-05-02,full_funnel_predicted,1
50299,not aware,not aware,not aware,not aware,branding,0,0,2025-05-01,full_funnel_predicted,1
50300,aware,aware,consider,consider,performance,0,0,2025-05-06,full_funnel_predicted,1
50301,not aware,not aware,not aware,not aware,branding,0,0,2025-05-14,full_funnel_predicted,1
50302,not aware,not aware,aware,not aware,branding,0,0,2025-05-29,full_funnel_predicted,1
50303,aware,aware,aware,aware,performance,0,0,2025-05-20,full_funnel_predicted,1
50304,not aware,not aware,aware,aware,branding,0,0,2025-05-10,full_funnel_predicted,1
50305,not aware,not aware,not aware,not aware,branding,0,0,2025-05-15,full_funnel_predicted,1
50306,not aware,not aware,not aware,not aware,branding,0,0,2025-05-16,full_funnel_predicted,1
50307,consider,consider,consider,consider,performance,0,0,2025-05-19,full_funnel_predicted,1
50308,not aware,not aware,aware,aware,branding,0,0,2025-05-25,full_funnel_predicted,1
50309,not aware,not aware,aware,aware,branding,0,0,2025-04-26,full_funnel_predicted,1
50310,not aware,not aware,not aware,not aware,branding,0,0,2025-05-16,full_funnel_predicted,1
50311,not aware,not aware,aware,aware,branding,0,0,2025-05-12,full_funnel_predicted,1
50312,not aware,not aware,not aware,not aware,branding,0,0,2025-04-27,full_funnel_predicted,1
50313,not aware,not aware,not aware,purchase,branding,0,0,2025-05-07,full_funnel_predicted,1
50314,not aware,not aware,aware,not aware,branding,0,0,2025-05-20,full_funnel_predicted,1
50315,purchase,purchase,purchase,purchase,performance,0,0,2025-05-29,full_funnel_predicted,1
50316,not aware,not aware,aware,aware,branding,0,0,2025-04-29,full_funnel_predicted,1
